animal_type,breed,age,weight,gender,primary_symptom,secondary_symptoms,data_source,age_category,weight_category,symptom_count,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness,symptom_severity,is_emergency,is_chronic,breed_size,breed_health_risk,life_stage,is_young,is_senior,weight_age_ratio,weight_status,symptom_pattern,season,time_of_day,urgency_level,animal_type_encoded,breed_encoded,gender_encoded,primary_symptom_encoded,symptom_severity_encoded,breed_size_encoded,breed_health_risk_encoded,life_stage_encoded,weight_status_encoded,symptom_pattern_encoded,season_encoded,time_of_day_encoded,data_source_encoded
Dog,Yorkshire Terrier,1.6,3.9,Unknown,Fever,Fever; Labored Breathing; Lethargy; Sneezing; Thrist And Urination,Veterinary Clinical Data,Young,Small,5,True,False,False,True,False,False,False,False,High,False,False,Toy,Low Risk,Young Adult,True,False,1.5,Underweight,Respiratory; Neurological,Winter,Morning,3,7,121,2,229,1,3,5,7,2,28,3,2,4
Cat,Persian,18.0,6.1,Unknown,Sweating,Sweating; Muscular Spasms; Thirst; Weight Loss; Difficulty Moving And Eating,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.32105263157894737,Normal,General,Fall,Morning,1,3,82,2,616,2,4,5,1,0,18,0,2,4
Cat,Sphynx,13.7,3.3,Unknown,Lameness,Lameness; Appetite Loss; Diarrhea; Diarrhea; Appetite Loss,Veterinary Clinical Data,Senior,Small,5,False,False,True,False,False,True,False,True,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.22448979591836735,Normal,Gastrointestinal; Musculoskeletal,Fall,Night,2,3,107,2,341,3,4,5,1,0,5,0,3,4
Cat,Sphynx,3.0,5.9,Unknown,Lethargy,Lethargy; Fever; Itchiness; Red-colored; Lethargy,Veterinary Clinical Data,Young,Medium,5,True,False,False,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,1.475,Normal,Neurological,Fall,Evening,2,3,107,2,355,3,4,5,0,0,20,0,1,4
Dog,Mixed Breed,15.0,11.6,Unknown,Sneezing,Sneezing; Weight Loss; Appetite Loss; Lethargy; Appetite Loss,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,True,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.725,Normal,Gastrointestinal; Respiratory; Neurological,Fall,Evening,1,7,75,2,583,2,4,5,1,0,14,0,1,4
Cat,British Shorthair,1.4,5.4,Unknown,Sneezing,Sneezing; Lethargy; Lethargy; Vomiting; Weight Loss,Veterinary Clinical Data,Young,Medium,5,False,True,False,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Young Adult,True,False,2.2500000000000004,Normal,Gastrointestinal; Respiratory; Neurological,Fall,Night,1,3,25,2,583,2,4,5,7,0,14,0,3,4
Cat,Maine Coon,10.6,7.1,Unknown,Lethargy,Lethargy; Weight Loss; Pain; Diarrhea; Sneezing,Veterinary Clinical Data,Senior,Medium,5,False,False,True,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.6120689655172413,Normal,Gastrointestinal; Respiratory; Neurological; Musculoskeletal,Fall,Morning,2,3,70,2,355,3,4,5,1,0,17,0,2,4
Dog,Boxer,3.4,22.4,Unknown,Sneezing,Sneezing; Fever; Very Cold Skin; Appetite Loss; Exhaustion,Veterinary Clinical Data,Adult,Large,5,True,False,False,False,False,True,False,False,Low,False,False,Unknown,Cardiac,Adult,False,False,5.09090909090909,Normal,Gastrointestinal; Respiratory,Winter,Afternoon,1,7,23,2,583,2,4,2,0,0,10,3,0,4
Cat,Sphynx,2.7,6.1,Unknown,Pain,Pain; Fever; Pain; Diarrhea; Lethargy,Veterinary Clinical Data,Young,Medium,5,True,False,True,True,False,False,False,False,High,False,False,Unknown,Low Risk,Young Adult,False,False,1.6486486486486485,Normal,Gastrointestinal; Neurological; Musculoskeletal,Fall,Evening,3,3,107,2,437,1,4,5,7,0,9,0,1,4
Cat,Siamese,12.1,5.6,Unknown,Fatique,Fatique; Fever; Sneezing; Vomiting; Pain,Veterinary Clinical Data,Senior,Medium,5,True,True,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.42748091603053434,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Spring,Night,1,3,102,2,223,2,4,5,1,0,13,1,3,4
Cat,Bengal,9.7,5.4,Unknown,Coughing,Coughing; Fever; Weight Loss; Lethargy; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,True,False,True,True,True,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,True,0.5046728971962617,Normal,Gastrointestinal; Respiratory; Neurological,Fall,Afternoon,1,3,16,2,106,2,4,5,5,0,14,0,0,4
Cat,Sphynx,9.5,5.4,Unknown,Pain,Pain; Pain; Abnormal Behaviour; Weight Loss; Attempt To Urinate,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False,High,False,False,Unknown,Low Risk,Senior,False,True,0.5142857142857143,Normal,Musculoskeletal,Fall,Night,3,3,107,2,437,1,4,5,5,0,19,0,3,4
Cat,Sphynx,0.7,6.1,Unknown,Upset Stomach,Upset Stomach; Diarrhea; Coughing; Weight Loss; Anaemia,Veterinary Clinical Data,Puppy/Kitten,Medium,5,False,False,True,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Kitten,True,False,3.5882352941176467,Normal,Gastrointestinal; Respiratory,Winter,Night,1,3,107,2,683,2,4,5,3,0,10,3,3,4
Dog,German Shepherd,2.5,25.0,Unknown,Pain,Pain; Diarrhea; Anaemia; Coughing; Coughing,Veterinary Clinical Data,Young,Large,5,False,False,True,False,True,False,False,False,High,False,False,Large,Hip Dysplasia,Young Adult,False,False,7.142857142857143,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Winter,Night,3,7,51,2,437,1,1,4,7,0,13,3,3,4
Dog,Golden Retriever,6.4,37.1,Unknown,Enlarged Lymph Nodes Or Swelling,Enlarged Lymph Nodes Or Swelling; Skin Ulcer; Sneezing; Fever; Fever,Veterinary Clinical Data,Adult,XLarge,5,True,False,False,False,False,False,False,False,Low,False,False,Large,Cancer,Adult,False,False,5.013513513513513,Normal,Respiratory,Fall,Morning,1,7,52,2,186,2,1,1,0,0,24,0,2,4
Cat,Sphynx,9.0,7.4,Unknown,Sneezing,Sneezing; Lethargy; Coughing; Lethargy; Sneezing,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,True,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,True,0.74,Normal,Respiratory; Neurological,Winter,Morning,1,3,107,2,583,2,4,5,5,0,28,3,2,4
Dog,Poodle,13.2,3.3,Unknown,Fever,Fever; Sneezing; Weight Loss; Appetite Loss; Weight Loss,Veterinary Clinical Data,Senior,Small,5,True,False,False,False,False,True,False,False,High,False,False,Small,Skin Issues,Geriatric,False,True,0.2323943661971831,Underweight,Gastrointestinal; Respiratory,Summer,Night,3,7,87,2,229,1,2,8,1,2,10,2,3,4
Dog,Bulldog,10.1,21.1,Unknown,Blindness,Blindness; Egg Production Decreases; Stunted Growth; Distinctive Bumps; Facial Swelling,Veterinary Clinical Data,Senior,Large,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Respiratory,Geriatric,False,True,1.900900900900901,Normal,General,Winter,Evening,1,7,27,2,52,2,4,7,1,0,18,3,1,4
Dog,Mixed Breed,13.6,15.5,Unknown,Lethargy,Lethargy; Pain; Vaginal Discharge; Lameness; Swollen Lymph Nodes,Veterinary Clinical Data,Senior,Large,5,False,False,False,True,False,False,False,True,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,1.0616438356164384,Normal,Neurological; Musculoskeletal,Winter,Afternoon,2,7,75,2,355,3,4,5,1,0,23,3,0,4
Cat,Siamese,6.6,3.2,Unknown,Lethargy,Lethargy; Appetite Loss; Vomiting; Lethargy; Fever,Veterinary Clinical Data,Adult,Small,5,True,True,False,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,0.4210526315789474,Normal,Gastrointestinal; Neurological,Winter,Evening,2,3,102,2,355,3,4,5,0,0,6,3,1,4
Cat,Bengal,0.7,4.7,Unknown,Vitamin And Minerals Defiency,Vitamin And Minerals Defiency; Weight Loss; Heavy Infection; Pain; Diarrhea,Veterinary Clinical Data,Puppy/Kitten,Small,5,False,False,True,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Kitten,True,False,2.7647058823529416,Normal,Gastrointestinal; Musculoskeletal,Winter,Morning,1,3,16,2,693,2,4,5,3,0,5,3,2,4
Cat,Sphynx,1.3,5.6,Unknown,Lethargy,Lethargy; Fever; Cornea Become Cloudy; Dysentery; Coughing,Veterinary Clinical Data,Young,Medium,5,True,False,False,True,True,False,False,False,Medium,False,False,Unknown,Low Risk,Young Adult,True,False,2.4347826086956523,Normal,Respiratory; Neurological,Spring,Afternoon,2,3,107,2,355,3,4,5,7,0,28,1,0,4
Dog,Mixed Breed,2.9,25.3,Unknown,Coughing,Coughing; Appetite Loss; Vomiting; Pain; Weight Loss,Veterinary Clinical Data,Young,Large,5,False,True,False,False,True,True,False,False,Low,False,False,Unknown,Low Risk,Young Adult,False,False,6.487179487179487,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Spring,Night,1,7,75,2,106,2,4,5,7,0,13,1,3,4
Dog,Bulldog,7.7,23.0,Unknown,Weight Loss,Weight Loss; Coughing; Sneezing; Diarrhea; Diarrhea,Veterinary Clinical Data,Senior,Large,5,False,False,True,False,True,False,False,False,High,False,False,Unknown,Respiratory,Senior,False,True,2.6436781609195403,Normal,Gastrointestinal; Respiratory,Spring,Evening,3,7,27,2,709,1,4,7,5,0,10,1,1,4
Dog,Mixed Breed,9.8,11.6,Unknown,Pain,Pain; Swollen Left Abdomen; Lethargy; Diarrhea; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,False,False,True,True,False,False,False,False,High,False,False,Unknown,Low Risk,Senior,False,True,1.074074074074074,Normal,Gastrointestinal; Neurological; Musculoskeletal,Fall,Evening,3,7,75,2,437,1,4,5,5,0,9,0,1,4
Cat,Sphynx,3.0,3.7,Unknown,Diarrhea,Diarrhea; Jaw Is Dropped; Fever; Appetite Loss; Appetite Loss,Veterinary Clinical Data,Young,Small,5,True,False,True,False,False,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,0.925,Normal,Gastrointestinal,Fall,Night,2,3,107,2,128,3,4,5,0,0,2,0,3,4
Dog,Mixed Breed,14.1,21.2,Unknown,Lethargy,Lethargy; Coughing; Vomiting; Lethargy; Pain,Veterinary Clinical Data,Senior,Large,5,False,True,False,True,True,False,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,1.403973509933775,Normal,Gastrointestinal; Respiratory; Neurological; Musculoskeletal,Summer,Evening,2,7,75,2,355,3,4,5,1,0,17,2,1,4
Dog,Boxer,4.5,29.1,Unknown,Eye And Skin Change,Eye And Skin Change; Coughing; Labored Breathing; Fever; Unable To Exercise,Veterinary Clinical Data,Adult,Large,5,True,False,False,False,True,False,False,False,Low,False,False,Unknown,Cardiac,Adult,False,False,5.290909090909091,Normal,Respiratory,Spring,Morning,1,7,23,2,207,2,4,2,0,0,24,1,2,4
Dog,Beagle,0.5,25.7,Unknown,Pain,Pain; Pain; Tail Wagging; Dark Colored Bloody; Weight Loss,Veterinary Clinical Data,Puppy/Kitten,Large,5,False,False,False,False,False,False,False,False,High,False,False,Small,Epilepsy,Puppy,True,False,17.133333333333333,Normal,Musculoskeletal,Fall,Night,3,7,13,2,437,1,2,3,4,0,19,0,3,4
Cat,Mixed Breed,3.3,7.0,Unknown,Diarrhea,Diarrhea; Sneezing; Pain; Weight Loss; Vomiting,Veterinary Clinical Data,Adult,Medium,5,False,True,True,False,False,False,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,1.627906976744186,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Winter,Evening,2,3,75,2,128,3,4,5,0,0,13,3,1,4
Cat,Maine Coon,5.8,7.4,Unknown,Diarrhea,Diarrhea; Coughing; Diarrhea; Appetite Loss; Pruritis,Veterinary Clinical Data,Adult,Medium,5,False,False,True,False,True,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,1.0882352941176472,Normal,Gastrointestinal; Respiratory,Winter,Night,2,3,70,2,128,3,4,5,0,0,10,3,3,4
Dog,Beagle,10.9,26.1,Unknown,Fever,Fever; Coughing; Appetite Loss; Lethargy; Neck Vein Swelling,Veterinary Clinical Data,Senior,Large,5,True,False,False,True,True,True,False,False,High,False,False,Small,Epilepsy,Geriatric,False,True,2.19327731092437,Normal,Gastrointestinal; Respiratory; Neurological,Spring,Afternoon,3,7,13,2,229,1,2,3,1,0,14,1,0,4
Dog,Beagle,9.9,15.3,Unknown,Sneezing,Sneezing; Lesions On Ear; Lethargy; Appetite Loss; Fever,Veterinary Clinical Data,Senior,Large,5,True,False,False,True,False,True,False,False,Low,False,False,Small,Epilepsy,Senior,False,True,1.4036697247706422,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Night,1,7,13,2,583,2,2,3,5,0,14,2,3,4
Dog,Boxer,6.0,16.4,Unknown,Lethargy,Lethargy; Fever; Vomiting; Coughing; Appetite Loss,Veterinary Clinical Data,Adult,Large,5,True,True,False,True,True,True,False,False,Medium,False,False,Unknown,Cardiac,Adult,False,False,2.3428571428571425,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Evening,2,7,23,2,355,3,4,2,0,0,14,2,1,4
Dog,Mixed Breed,6.5,6.7,Unknown,Swelling,Swelling; Nasal Discharge; Drooling; Lethargy; Fever,Veterinary Clinical Data,Adult,Medium,5,True,False,False,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.8933333333333333,Normal,Respiratory; Neurological,Winter,Morning,1,7,75,2,618,2,4,5,0,0,28,3,2,4
Cat,Bengal,11.1,6.2,Unknown,Lack Of Coordination,Lack Of Coordination; Appetite Loss; Holding Limbs Off The Ground; Vomiting; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,False,True,False,False,False,True,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.5123966942148761,Normal,Gastrointestinal,Summer,Night,1,3,16,2,334,2,4,5,1,0,2,2,3,4
Dog,Mixed Breed,6.3,19.4,Unknown,Sneezing,Sneezing; Lethargy; Lethargy; Lllthrift; Lethargy,Veterinary Clinical Data,Adult,Large,5,False,False,False,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,2.6575342465753424,Normal,Respiratory; Neurological,Spring,Night,1,7,75,2,583,2,4,5,0,0,28,1,3,4
Cat,Persian,11.9,3.0,Unknown,Weight Loss,Weight Loss; Weight Loss; Flabby; Coughing; Floopy Muscle,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,True,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.23255813953488372,Normal,Respiratory,Winter,Evening,3,3,82,2,709,1,4,5,1,0,24,3,1,4
Cat,Persian,14.2,5.2,Unknown,Fever,Fever; Chewing; Lethargy; Sinuses; Lethargy,Veterinary Clinical Data,Senior,Medium,5,True,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.34210526315789475,Normal,Neurological,Fall,Morning,3,3,82,2,229,1,4,5,1,0,20,0,2,4
Cat,Bengal,11.5,3.0,Unknown,Lethargy,Lethargy; Lying Down; Swollen Belly; Urination; Discharge,Veterinary Clinical Data,Senior,Small,5,False,False,False,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.24,Normal,Neurological,Fall,Morning,2,3,16,2,355,3,4,5,1,0,20,0,2,4
Dog,Rottweiler,1.4,35.5,Unknown,Loss Of Appetite,Loss Of Appetite; Diarrhea; Weight Loss; Inability To Absorb Nutrients; Ruffled Feathers,Veterinary Clinical Data,Young,XLarge,5,False,False,True,False,False,False,False,False,Low,False,False,Large,Low Risk,Young Adult,True,False,14.791666666666668,Normal,Gastrointestinal,Summer,Afternoon,1,7,94,2,368,2,1,5,7,0,2,2,0,4
Cat,British Shorthair,17.2,4.3,Unknown,Inflamed Nostrils,Inflamed Nostrils; Nasal Discharge; Lound Breathing; Nosebleeds; Sneezing,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.23626373626373626,Normal,Respiratory,Winter,Afternoon,1,3,25,2,314,2,4,5,1,0,24,3,0,4
Dog,Labrador Retriever,2.8,39.9,Unknown,Stiff,Stiff; Vomiting; Lethargy; Fever; Weight Loss,Veterinary Clinical Data,Young,XLarge,5,True,True,False,True,False,False,False,False,Low,False,False,Large,Obesity,Young Adult,False,False,10.5,Normal,Gastrointestinal; Neurological,Winter,Evening,1,7,63,2,599,2,1,6,7,0,6,3,1,4
Cat,British Shorthair,18.0,2.9,Unknown,Pain,Pain; Distended Chest; Sneezing; Appetite Loss; Sneezing,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,False,False,True,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.15263157894736842,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Fall,Morning,3,3,25,2,437,1,4,5,1,0,13,0,2,4
Dog,Poodle,5.9,5.5,Unknown,Fever,Fever; Fever; Appetite Loss; Pain; Lethargy,Veterinary Clinical Data,Adult,Medium,5,True,False,False,True,False,True,False,False,High,False,False,Small,Skin Issues,Adult,False,False,0.7971014492753623,Normal,Gastrointestinal; Neurological; Musculoskeletal,Winter,Morning,3,7,87,2,229,1,2,8,0,0,9,3,2,4
Cat,Sphynx,12.4,5.8,Unknown,Lethargy,Lethargy; Coughing; Vomiting; Fever; Bony Lesion,Veterinary Clinical Data,Senior,Medium,5,True,True,False,True,True,False,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.43283582089552236,Normal,Gastrointestinal; Respiratory; Neurological,Winter,Afternoon,2,3,107,2,355,3,4,5,1,0,14,3,0,4
Dog,Poodle,3.4,5.6,Unknown,Lethargy,Lethargy; Lethargy; Sneezing; Blue Eye; Appetite Loss,Veterinary Clinical Data,Adult,Medium,5,False,False,False,True,False,True,False,False,Medium,False,False,Small,Skin Issues,Adult,False,False,1.2727272727272725,Normal,Gastrointestinal; Respiratory; Neurological,Winter,Afternoon,2,7,87,2,355,3,2,8,0,0,14,3,0,4
Cat,Sphynx,3.8,4.9,Unknown,Sneezing,Sneezing; Vomiting; Fever; Coughing; Diarrhea,Veterinary Clinical Data,Adult,Small,5,True,True,True,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,1.0208333333333335,Normal,Gastrointestinal; Respiratory,Summer,Evening,1,3,107,2,583,2,4,5,0,0,10,2,1,4
Cat,Scottish Fold,16.6,6.5,Unknown,Lethargy,Lethargy; Coughing; Coughing; Appetite Loss; Vomiting,Veterinary Clinical Data,Geriatric,Medium,5,False,True,False,True,True,True,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.36931818181818177,Normal,Gastrointestinal; Respiratory; Neurological,Winter,Morning,2,3,97,2,355,3,4,5,1,0,14,3,2,4
Dog,Poodle,13.5,6.6,Unknown,Rapid Heartbeats,Rapid Heartbeats; Lack Of Vocalizations; Sudden Death; Fluffed Feathers; Loss Of Appetite,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False,Low,False,False,Small,Skin Issues,Geriatric,False,True,0.4551724137931034,Normal,General,Spring,Night,1,7,87,2,474,2,2,8,1,0,18,1,3,4
Cat,Bengal,14.5,5.3,Unknown,Pain,Pain; Bloody Droping; Lethargy; Pain; Coughing,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,True,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.3419354838709677,Normal,Respiratory; Neurological; Musculoskeletal,Summer,Afternoon,3,3,16,2,437,1,4,5,1,0,31,2,0,4
Dog,Golden Retriever,4.6,36.9,Unknown,Vomiting,Vomiting; Lethargy; Sneezing; Weight Loss; Pain,Veterinary Clinical Data,Adult,XLarge,5,False,True,False,True,False,False,False,False,Medium,False,False,Large,Cancer,Adult,False,False,6.589285714285714,Normal,Gastrointestinal; Respiratory; Neurological; Musculoskeletal,Winter,Evening,2,7,52,2,694,3,1,1,0,0,17,3,1,4
Cat,Bengal,1.4,5.7,Unknown,Lethargy,Lethargy; Pain; Coughing; Loss Of Appetite; Red Skin,Veterinary Clinical Data,Young,Medium,5,False,False,False,True,True,False,False,False,Medium,False,False,Unknown,Low Risk,Young Adult,True,False,2.375,Normal,Respiratory; Neurological; Musculoskeletal,Winter,Morning,2,3,16,2,355,3,4,5,7,0,31,3,2,4
Cat,Mixed Breed,11.7,3.5,Unknown,Vomiting,Vomiting; Vomiting; Vomiting; Lethargy; Coughing,Veterinary Clinical Data,Senior,Small,5,False,True,False,True,True,False,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.2755905511811024,Normal,Gastrointestinal; Respiratory; Neurological,Spring,Morning,2,3,75,2,694,3,4,5,1,0,14,1,2,4
Cat,Siamese,16.0,5.2,Unknown,Pain,Pain; Coughing; Lethargy; Abortion; Vomiting,Veterinary Clinical Data,Geriatric,Medium,5,False,True,False,True,True,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.3058823529411765,Normal,Gastrointestinal; Respiratory; Neurological; Musculoskeletal,Summer,Afternoon,3,3,102,2,437,1,4,5,1,0,17,2,0,4
Cat,Ragdoll,13.2,8.3,Unknown,Weight Loss,Weight Loss; Vomiting; Loss Of Appetite; Polydipsa; Polyuria,Veterinary Clinical Data,Senior,Medium,5,False,True,False,False,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.5845070422535212,Overweight,Gastrointestinal,Fall,Evening,3,3,89,2,709,1,4,5,1,1,2,0,1,4
Dog,Labrador Retriever,4.7,37.1,Unknown,Diarrhea,Diarrhea; Coughing; Stomach Cramps; Muscular Spasms; Fever,Veterinary Clinical Data,Adult,XLarge,5,True,False,True,False,True,False,False,False,Medium,False,False,Large,Obesity,Adult,False,False,6.508771929824562,Normal,Gastrointestinal; Respiratory,Fall,Night,2,7,63,2,128,3,1,6,0,0,10,0,3,4
Dog,Labrador Retriever,5.1,27.6,Unknown,Stomatitis,Stomatitis; Less Eat; Lethargy; Appetite Loss; Lethargy,Veterinary Clinical Data,Adult,Large,5,False,False,False,True,False,True,False,False,Low,False,False,Large,Obesity,Adult,False,False,4.524590163934427,Normal,Gastrointestinal; Neurological,Summer,Afternoon,1,7,63,2,602,2,1,6,0,0,6,2,0,4
Cat,Scottish Fold,1.1,5.9,Unknown,Appetite Loss,Appetite Loss; Sneezing; Vomiting; Coughing; Sneezing,Veterinary Clinical Data,Young,Medium,5,False,True,False,False,True,True,False,False,Medium,False,False,Unknown,Low Risk,Young Adult,True,False,2.8095238095238098,Normal,Gastrointestinal; Respiratory,Winter,Evening,2,3,97,2,27,3,4,5,7,0,10,3,1,4
Dog,Golden Retriever,9.5,41.9,Unknown,Vomiting,Vomiting; Weight Loss; Diarrhea; Pain; Fatty Stool,Veterinary Clinical Data,Senior,XLarge,5,False,True,True,False,False,False,False,False,Medium,False,False,Large,Cancer,Senior,False,True,3.9904761904761905,Normal,Gastrointestinal; Musculoskeletal,Winter,Morning,2,7,52,2,694,3,1,1,5,0,5,3,2,4
