animal_type,breed,age,weight,gender,primary_symptom,secondary_symptoms,data_source,age_category,weight_category,symptom_count,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness
Dog,Poodle,2.0,4.5,Unknown,Trembling,Trembling; Sneezing; Diarrhea; Bleeding From Other Parts Of The Body; Vomiting,Veterinary Clinical Data,Young,Small,5,False,True,True,False,False,False,False,False
Cat,Bengal,3.4,4.0,Unknown,Diarrhea,Diarrhea; Reduce Milk; Death; Weight Loss; Labored Breathing,Veterinary Clinical Data,Adult,Small,5,False,False,True,False,False,False,False,False
Cat,Ragdoll,3.0,5.9,Unknown,Discharge,Discharge; Sudden Abortion; Hemoglobinuria; Death Of Lamb; Weight Loss,Veterinary Clinical Data,Young,Medium,5,False,False,False,False,False,False,False,False
Dog,Labrador Retriever,8.0,38.4,Unknown,Vomiting,Vomiting; Pain; Fever; Fever; Lethargy,Veterinary Clinical Data,Senior,XLarge,5,True,True,False,True,False,False,False,False
Cat,Ragdoll,16.0,7.3,Unknown,Sudden Death,Sudden Death; Sneezing; Respiratory Infection; Weight Loss; Weak Kids,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,False,False,False,False,False
Cat,Bengal,6.3,5.6,Unknown,Fever,Fever; Vomiting; Hemoglobinuria; Diarrhea; Weight Loss,Veterinary Clinical Data,Adult,Medium,5,True,True,True,False,False,False,False,False
Dog,Golden Retriever,3.8,39.2,Unknown,Sneezing,Sneezing; Vomiting; Sneezing; Thrist And Urination; Pain,Veterinary Clinical Data,Adult,XLarge,5,False,True,False,False,False,False,False,False
Dog,German Shepherd,6.6,28.0,Unknown,Diarrhea,Diarrhea; Sneezing; Weight Gain; Diarrhea; Nesting Behaviour,Veterinary Clinical Data,Adult,Large,5,False,False,True,False,False,False,False,False
Dog,Mixed Breed,10.6,32.9,Unknown,Pain,Pain; Pain; Vomiting; Weight Loss; Appetite Loss,Veterinary Clinical Data,Senior,XLarge,5,False,True,False,False,False,True,False,False
Cat,Bengal,18.0,6.1,Unknown,Coughing,Coughing; Sneezing; Weight Loss; Pain; Recumbency,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,False,True,False,False,False
Dog,Yorkshire Terrier,4.7,5.2,Unknown,Coughing,Coughing; Loss Od Appetite; Fever; Lethargy; Coughing,Veterinary Clinical Data,Adult,Medium,5,True,False,False,True,True,False,False,False
Cat,British Shorthair,8.4,6.2,Unknown,Vomiting,Vomiting; Lethargy; Coughing; Pain; Lethargy,Veterinary Clinical Data,Senior,Medium,5,False,True,False,True,True,False,False,False
Dog,Yorkshire Terrier,3.6,4.0,Unknown,Pain,Pain; Lethargy; Vomiting; Ring Shaped Lesion; Coughing,Veterinary Clinical Data,Adult,Small,5,False,True,False,True,True,False,False,False
Cat,Persian,6.5,4.1,Unknown,Sneezing,Sneezing; Vomiting; Fever; Appetite Loss; Diarrhea,Veterinary Clinical Data,Adult,Small,5,True,True,True,False,False,True,False,False
Dog,Rottweiler,9.4,25.0,Unknown,Pain,Pain; Fever; Pain; Pain; Diarrhea,Veterinary Clinical Data,Senior,Large,5,True,False,True,False,False,False,False,False
Cat,British Shorthair,15.1,2.9,Unknown,Diarrhea,Diarrhea; Diarrhea; Sneezing; Fever; Vomiting,Veterinary Clinical Data,Geriatric,Small,5,True,True,True,False,False,False,False,False
Dog,Poodle,13.6,3.1,Unknown,Lethargy,Lethargy; Recumbency; Lethargy; Vomiting; Sneezing,Veterinary Clinical Data,Senior,Small,5,False,True,False,True,False,False,False,False
Cat,Persian,13.5,4.4,Unknown,Diarrhea,Diarrhea; Bleeding From Other Parts Of The Body; Fever; Appetite Loss; Vomiting,Veterinary Clinical Data,Senior,Small,5,True,True,True,False,False,True,False,False
Dog,Bulldog,2.9,15.5,Unknown,Chronic Eye Inflamation,Chronic Eye Inflamation; Appetite Loss; Fever; Lethargy; Neurologic Abnormalities,Veterinary Clinical Data,Young,Large,5,True,False,False,True,False,True,False,False
Cat,Scottish Fold,9.4,3.4,Unknown,Coughing,Coughing; Fever; Fever; Lethargy; Fever,Veterinary Clinical Data,Senior,Small,5,True,False,False,True,True,False,False,False
Cat,Siamese,4.6,8.0,Unknown,Vomiting,Vomiting; Heavy Breathing; Diarrhea; Vomiting; Facial Swelling,Veterinary Clinical Data,Adult,Medium,5,False,True,True,False,False,False,False,False
Dog,Mixed Breed,5.9,32.8,Unknown,Bottle Jaw,Bottle Jaw; Weight Loss; Coughing; Sneezing; Diarrhea,Veterinary Clinical Data,Adult,XLarge,5,False,False,True,False,True,False,False,False
Dog,Beagle,8.3,27.7,Unknown,Lethargy,Lethargy; Diarrhea; Lethargy; Diarrhea; Vomiting,Veterinary Clinical Data,Senior,Large,5,False,True,True,True,False,False,False,False
Dog,Yorkshire Terrier,10.0,7.1,Unknown,Appetite Loss,Appetite Loss; Vomiting; Lethargy; Pain; Coughing,Veterinary Clinical Data,Senior,Medium,5,False,True,False,True,True,True,False,False
Dog,Poodle,5.8,6.3,Unknown,Weight Loss,Weight Loss; Vomiting; Lethargy; Swelling On Joints; Diarrhea,Veterinary Clinical Data,Adult,Medium,5,False,True,True,True,False,False,False,False
Cat,British Shorthair,18.0,4.5,Unknown,Sneezing,Sneezing; Pain; Lethargy; Pain; Sneezing,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,True,False,False,False,False
Cat,Maine Coon,11.0,6.8,Unknown,Fever,Fever; Diarrhea; Coughing; Lethargy; Cessation Of Eructation,Veterinary Clinical Data,Senior,Medium,5,True,False,True,True,True,False,False,False
Dog,Yorkshire Terrier,7.3,7.8,Unknown,Muscle Aches,Muscle Aches; Abnormal Behaviour; Diarrhea; Diarrhea; Pain,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,False,False,False,False
Dog,Poodle,4.4,5.7,Unknown,Sneezing,Sneezing; Severe Headache; Lethargy; Muscle Trembling; Appetite Loss,Veterinary Clinical Data,Adult,Medium,5,False,False,False,True,False,True,False,False
Cat,British Shorthair,7.3,6.4,Unknown,Appetite Loss,Appetite Loss; Appetite Loss; Sneezing; Weight Loss; Pain,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,True,False,False
Dog,Golden Retriever,8.9,33.0,Unknown,Weight Loss,Weight Loss; Coughing; Pain; Fever; Vomiting,Veterinary Clinical Data,Senior,XLarge,5,True,True,False,False,True,False,False,False
Dog,Boxer,7.8,20.9,Unknown,Diarrhea,Diarrhea; Pain; Vomiting; Paralysis; Weight Loss,Veterinary Clinical Data,Senior,Large,5,False,True,True,False,False,False,False,False
Cat,Sphynx,3.7,5.2,Unknown,Eye Discharge,Eye Discharge; Eye Closed; Weight Loss; Nervous Issue; Sneezing,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,False,False,False,False
Cat,Bengal,7.3,8.0,Unknown,Vomiting,Vomiting; Jaundice; Swollen Comb; Appetite Loss; Appetite Loss,Veterinary Clinical Data,Senior,Medium,5,False,True,False,False,False,True,False,False
Dog,Beagle,3.5,17.8,Unknown,Coughing,Coughing; Fever; Endomeritis; Redness; Weight Loss,Veterinary Clinical Data,Adult,Large,5,True,False,False,False,True,False,False,False
Dog,Mixed Breed,6.3,19.0,Unknown,Diarrhea,Diarrhea; Fever; Weight Loss; Lethargy; Vomiting,Veterinary Clinical Data,Adult,Large,5,True,True,True,True,False,False,False,False
Cat,Mixed Breed,9.4,4.9,Unknown,Vomiting,Vomiting; Diarrhea; Diarrhea; Lethargy; Vomiting,Veterinary Clinical Data,Senior,Small,5,False,True,True,True,False,False,False,False
Dog,Mixed Breed,4.9,30.3,Unknown,Pain,Pain; Diarrhea; Diarrhea; Chronic Eye Inflamation; Fever,Veterinary Clinical Data,Adult,XLarge,5,True,False,True,False,False,False,False,False
Dog,Boxer,3.7,29.8,Unknown,Fever,Fever; Lethargy; Larynx; Pain; Sneezing,Veterinary Clinical Data,Adult,Large,5,True,False,False,True,False,False,False,False
Dog,Poodle,8.4,3.6,Unknown,Red Skin,Red Skin; Pain; Loss Of Appetite; Lameness; Moist,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,False,False,False,True
Cat,Scottish Fold,4.4,8.0,Unknown,Sneezing,Sneezing; Vomiting; Lethargy; Ataxia; Lethargy,Veterinary Clinical Data,Adult,Medium,5,False,True,False,True,False,False,False,False
Cat,Mixed Breed,11.8,4.9,Unknown,Diarrhea,Diarrhea; Lethargy; Weight Loss; Lethargy; Weight Loss,Veterinary Clinical Data,Senior,Small,5,False,False,True,True,False,False,False,False
Cat,Scottish Fold,12.9,5.1,Unknown,Diarrhea,Diarrhea; Appetite Loss; Weight Loss; Weight Loss; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,False,True,False,False
Cat,Scottish Fold,14.5,3.5,Unknown,Sneezing,Sneezing; Diarrhea; Coughing; Diarrhea; Diarrhea,Veterinary Clinical Data,Senior,Small,5,False,False,True,False,True,False,False,False
Cat,Siamese,10.8,5.2,Unknown,Pain,Pain; Lethargy; Weight Loss; Abortion At The End Of Gestation; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,False,False,False
Dog,Mixed Breed,1.2,12.5,Unknown,Change Their Normal Behaviour,Change Their Normal Behaviour; Stop Drinking; Pain; Diarrhea; Stop Eating,Veterinary Clinical Data,Young,Medium,5,False,False,True,False,False,False,False,False
Cat,Persian,11.9,4.9,Unknown,Pain,Pain; Coughing; Diarrhea; Coughing; Lethargy,Veterinary Clinical Data,Senior,Small,5,False,False,True,True,True,False,False,False
Dog,Golden Retriever,2.9,27.9,Unknown,Appetite Loss,Appetite Loss; Lethargy; Weight Loss; Weight Loss; Pain,Veterinary Clinical Data,Young,Large,5,False,False,False,True,False,True,False,False
Cat,Ragdoll,9.2,7.0,Unknown,Convulsion,Convulsion; Pain; Diarrhea; Diarrhea; Sneezing,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,False,False,False,False
Cat,British Shorthair,10.0,3.0,Unknown,Sneezing,Sneezing; Lethargy; Diarrhea; Pain; Pain,Veterinary Clinical Data,Senior,Small,5,False,False,True,True,False,False,False,False
Cat,Bengal,5.7,5.3,Unknown,Appetite Loss,Appetite Loss; Sneezing; Vomiting; Lethargy; Fever,Veterinary Clinical Data,Adult,Medium,5,True,True,False,True,False,True,False,False
Cat,Ragdoll,9.1,5.1,Unknown,Normal Appetite,Normal Appetite; Pain; Kicking; Wether Restless; Attempt To Urinate,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False
Dog,Bulldog,12.2,24.5,Unknown,Staggering As Drunk,Staggering As Drunk; Diarrhea; Pain; Appetite Loss; Fever,Veterinary Clinical Data,Senior,Large,5,True,False,True,False,False,True,False,False
Cat,Bengal,6.4,5.8,Unknown,Appetite Loss,Appetite Loss; Stop Drinking; Lethargy; Diarrhea; Lethargy,Veterinary Clinical Data,Adult,Medium,5,False,False,True,True,False,True,False,False
Dog,Poodle,6.6,6.1,Unknown,Pain,Pain; Coughing; Pain; Lethargy; Weight Loss,Veterinary Clinical Data,Adult,Medium,5,False,False,False,True,True,False,False,False
Dog,German Shepherd,8.1,35.2,Unknown,Coughing,Coughing; Fluffed Feather; Fever; Skin Lesion; Lethargy,Veterinary Clinical Data,Senior,XLarge,5,True,False,False,True,True,False,False,False
Dog,Yorkshire Terrier,11.0,7.7,Unknown,Vomiting,Vomiting; Pain; Sneezing; Weight Loss; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,False,True,False,False,False,False,False,False
Cat,Bengal,12.4,3.3,Unknown,Lethargy,Lethargy; Pain; Vomiting; Lethargy; Firm,Veterinary Clinical Data,Senior,Small,5,False,True,False,True,False,False,False,False
Dog,Golden Retriever,8.1,36.4,Unknown,Vomiting,Vomiting; Appetite Loss; Vomiting; Sneezing; Sneezing,Veterinary Clinical Data,Senior,XLarge,5,False,True,False,False,False,True,False,False
Cat,Sphynx,16.5,5.4,Unknown,Lame,Lame; Eye Closed; Pale Comb; Death; Swolling Of Joint,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,False,False,False,False,False
Cat,Ragdoll,0.5,8.3,Unknown,Sneezing,Sneezing; Pain; Mortality; Diarrhea; Pain,Veterinary Clinical Data,Puppy/Kitten,Medium,5,False,False,True,False,False,False,False,False
Cat,Mixed Breed,18.0,3.1,Unknown,Coughing,Coughing; Sneezing; Diarrhea; Weight Loss; Vomiting,Veterinary Clinical Data,Geriatric,Small,5,False,True,True,False,True,False,False,False
Dog,German Shepherd,5.5,31.2,Unknown,Vomiting,Vomiting; Pain; Fever; Sneezing; Pain,Veterinary Clinical Data,Adult,XLarge,5,True,True,False,False,False,False,False,False
Dog,Golden Retriever,0.5,31.9,Unknown,Vomiting,Vomiting; Pain; Fever; Fever; Fever,Veterinary Clinical Data,Puppy/Kitten,XLarge,5,True,True,False,False,False,False,False,False
Cat,British Shorthair,15.1,8.0,Unknown,Lethargy,Lethargy; Appetite Loss; Sneezing; Vomiting; Lethargy,Veterinary Clinical Data,Geriatric,Medium,5,False,True,False,True,False,True,False,False
Dog,Labrador Retriever,2.3,39.4,Unknown,Pain,Pain; Diarrhea; Weight Loss; Kicking At The Belly; Diarrhea,Veterinary Clinical Data,Young,XLarge,5,False,False,True,False,False,False,False,False
Dog,Labrador Retriever,13.4,39.1,Unknown,Coughing,Coughing; Appetite Loss; Sneezing; Lethargy; Coughing,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,True,True,False,False
Dog,Golden Retriever,10.6,43.0,Unknown,Inflammed Eye,Inflammed Eye; Lethargy; Diarrhea; Fever; Undigested In Their Feces,Veterinary Clinical Data,Senior,XLarge,5,True,False,True,True,False,False,False,False
Dog,Beagle,8.5,15.4,Unknown,Vomiting,Vomiting; Diarrhea; Coughing; Fever; Fever,Veterinary Clinical Data,Senior,Large,5,True,True,True,False,True,False,False,False
Dog,Mixed Breed,15.1,32.4,Unknown,Crusting Of The Skin,Crusting Of The Skin; Dandruff; Ulcerated Skin; Vomiting; Hair Loss,Veterinary Clinical Data,Geriatric,XLarge,5,False,True,False,False,False,False,False,False
Cat,Maine Coon,7.7,7.8,Unknown,Fever,Fever; Weight Loss; Sneezing; Coughing; Difficulty In Breathing,Veterinary Clinical Data,Senior,Medium,5,True,False,False,False,True,False,False,False
Cat,British Shorthair,11.5,5.3,Unknown,Lethargy,Lethargy; Diarrhea; Vomiting; Stripped Remiges; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,False,True,True,True,False,False,False,False
Dog,Poodle,14.7,4.9,Unknown,Vomiting,Vomiting; Vomiting; Weight Loss; Weight Loss; Lethargy,Veterinary Clinical Data,Senior,Small,5,False,True,False,True,False,False,False,False
Dog,Rottweiler,7.5,35.2,Unknown,Lethargy,Lethargy; Appetite Loss; Pain; Pain; Lethargy,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,False,True,False,False
Cat,Mixed Breed,5.0,4.9,Unknown,Sneezing,Sneezing; Bloody Urine; Rapid Pulse And Heart Rates; Pain; Hyper Sensitivity,Veterinary Clinical Data,Adult,Small,5,False,False,False,False,False,False,False,False
Cat,Bengal,15.9,3.1,Unknown,Egg Production Stops,Egg Production Stops; Loss Of Appetite; Weight Loss; Constipation; Broody Behavior,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,False,False,False,False,False
Dog,Poodle,10.2,8.7,Unknown,Swelling,Swelling; Fever; Sneezing; Coughing; Pain,Veterinary Clinical Data,Senior,Medium,5,True,False,False,False,True,False,False,False
Dog,Beagle,4.8,20.7,Unknown,Excessive Blood Loss,Excessive Blood Loss; Urination; Weight Loss; Lethargy; Lethargy,Veterinary Clinical Data,Adult,Large,5,False,False,False,True,False,False,False,False
Dog,Beagle,2.3,22.7,Unknown,Weight Loss,Weight Loss; Pain; Appetite Loss; Sneezing; Nervousness,Veterinary Clinical Data,Young,Large,5,False,False,False,False,False,True,False,False
Dog,Rottweiler,1.6,38.4,Unknown,Abortion,Abortion; Mummification; Stillbirth; Pain; Weak Kids,Veterinary Clinical Data,Young,XLarge,5,False,False,False,False,False,False,False,False
Dog,Poodle,3.0,4.8,Unknown,Jaundice,Jaundice; Coughing; Loss Of Appetite; Rough Hair Coat; Death,Veterinary Clinical Data,Young,Small,5,False,False,False,False,True,False,False,False
Cat,Ragdoll,4.9,8.4,Unknown,Lethargy,Lethargy; Weight Loss; Vomiting; Vomiting; Weight Loss,Veterinary Clinical Data,Adult,Medium,5,False,True,False,True,False,False,False,False
Cat,Sphynx,14.2,3.8,Unknown,Bleeding From Wounds,Bleeding From Wounds; Appetite Loss; Swelling Problem; Difficulty In Breathing; Frequent Yawning,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,False,True,False,False
Dog,Mixed Breed,6.9,34.3,Unknown,Shaking Oh Head,Shaking Oh Head; Seizures; Pain; Pain; Pain,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,False,False,False,False,False
Cat,Sphynx,11.0,4.7,Unknown,Coughing,Coughing; Fever; Diarrhea; Hardness; Coughing,Veterinary Clinical Data,Senior,Small,5,True,False,True,False,True,False,False,False
Dog,Labrador Retriever,6.3,33.4,Unknown,Appetite Loss,Appetite Loss; Weight Loss; Sneezing; Appetite Loss; Sneezing,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,False,False,True,False,False
Dog,Rottweiler,2.9,33.1,Unknown,Wandering,Wandering; Partial Paralysis; Lethargy; Pain; Vomiting,Veterinary Clinical Data,Young,XLarge,5,False,True,False,True,False,False,False,False
Dog,Golden Retriever,7.3,39.9,Unknown,Lack Of Walking,Lack Of Walking; Rump; Weight Loss; Diarrhea; Fever,Veterinary Clinical Data,Senior,XLarge,5,True,False,True,False,False,False,False,False
Dog,Rottweiler,10.0,35.9,Unknown,Weight Loss,Weight Loss; Pain; Sneezing; Infection Of The Skin; Appetite Loss,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,False,False,True,False,False
Dog,Bulldog,4.1,19.7,Unknown,Lethargy,Lethargy; Vomiting; Weight Loss; Weight Loss; Coughing,Veterinary Clinical Data,Adult,Large,5,False,True,False,True,True,False,False,False
Cat,Maine Coon,7.7,6.2,Unknown,Loss Of Appetite,Loss Of Appetite; High Body Temperaure; Lack Of Appetite; Diarrhea; Sudden Death,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,False,False,False,False
Cat,Siamese,5.4,4.5,Unknown,Vomiting,Vomiting; Vomiting; Fever; Fever; Coughing,Veterinary Clinical Data,Adult,Small,5,True,True,False,False,True,False,False,False
Dog,Bulldog,15.0,24.1,Unknown,Weight Loss,Weight Loss; Lethargy; Lethargy; Coughing; Pain,Veterinary Clinical Data,Senior,Large,5,False,False,False,True,True,False,False,False
Dog,Labrador Retriever,5.6,25.2,Unknown,Diarrhea,Diarrhea; Sneezing; Appetite Loss; Weight Loss; Muscular Spasms,Veterinary Clinical Data,Adult,Large,5,False,False,True,False,False,True,False,False
Dog,Golden Retriever,11.3,30.4,Unknown,Weight Loss,Weight Loss; Appetite Loss; Sneezing; Lethargy; Weight Loss,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,False,True,False,False
Dog,Rottweiler,2.5,42.8,Unknown,Appetite Loss,Appetite Loss; Coughing; Weight Loss; Excitability; Sneezing,Veterinary Clinical Data,Young,XLarge,5,False,False,False,False,True,True,False,False
Cat,Ragdoll,18.0,8.2,Unknown,Lethargy,Lethargy; Appetite Loss; Fever; Diarrhea; Diarrhea,Veterinary Clinical Data,Geriatric,Medium,5,True,False,True,True,False,True,False,False
Cat,Scottish Fold,3.4,6.0,Unknown,Coughing,Coughing; Pain; Pain; Fever; Lethargy,Veterinary Clinical Data,Adult,Medium,5,True,False,False,True,True,False,False,False
Cat,Mixed Breed,8.2,6.2,Unknown,Appetite Loss,Appetite Loss; Scaly Patches Of Skin; Difficulty Diagnosis; Lethargy; Vomiting,Veterinary Clinical Data,Senior,Medium,5,False,True,False,True,False,True,False,False
Cat,Siamese,13.8,3.8,Unknown,Enlargement Of Bones,Enlargement Of Bones; Poor Growth; Short Stature; Lameness; Weigth Bearing Long Bones,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,False,False,False,True
Cat,Scottish Fold,2.3,5.5,Unknown,Staggering,Staggering; Diarrhea; Sneezing; Vomiting; Vomiting,Veterinary Clinical Data,Young,Medium,5,False,True,True,False,False,False,False,False
Dog,Labrador Retriever,2.5,45.0,Unknown,Pain,Pain; Weight Loss; Weight Loss; Bald Patches; Red Eye,Veterinary Clinical Data,Young,XLarge,5,False,False,False,False,False,False,False,False
Dog,Rottweiler,4.7,36.4,Unknown,Lethargy,Lethargy; Lethargy; Weight Loss; Drop On Egg Production; Difficulty Breating,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,True,False,False,False,False
Cat,Scottish Fold,6.6,5.5,Unknown,Pain,Pain; Undernutrition; Vomiting; Appetite Loss; Sneezing,Veterinary Clinical Data,Adult,Medium,5,False,True,False,False,False,True,False,False
Cat,Persian,13.5,4.9,Unknown,Dull Ness,Dull Ness; Recumbency; Weight Loss; Self-isolation; Inappetence,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,False,False,False,False
