age,weight,symptom_count,weight_age_ratio,is_young,is_senior,is_emergency,is_chronic,urgency_level,animal_type_encoded,breed_encoded,gender_encoded,primary_symptom_encoded,symptom_severity_encoded,breed_size_encoded,breed_health_risk_encoded,life_stage_encoded,weight_status_encoded,symptom_pattern_encoded,season_encoded,time_of_day_encoded,data_source_encoded,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness
11.1,6.3,5,0.5206611570247934,False,True,False,False,1,7,87,2,99,2,2,8,1,0,18,0,2,4,False,False,False,False,False,False,False,False
0.5,40.0,5,26.666666666666668,True,False,False,False,1,7,94,2,285,2,1,5,4,0,10,2,1,4,False,False,False,False,False,True,False,False
8.7,5.7,5,0.5876288659793815,False,True,False,False,1,3,75,2,583,2,4,5,5,0,28,3,3,4,False,False,False,True,False,False,False,False
10.1,5.1,5,0.45945945945945943,False,True,False,False,2,3,75,2,694,3,4,5,1,0,10,0,0,4,False,True,True,False,True,False,False,False
11.0,5.0,5,0.4166666666666667,False,True,False,False,1,3,97,2,578,2,4,5,1,0,28,2,1,4,False,False,False,True,True,False,False,False
1.9,6.0,5,2.0689655172413794,True,False,False,False,1,7,87,2,205,2,2,8,7,0,28,1,2,4,False,False,False,True,True,False,False,False
3.3,7.4,5,1.7209302325581397,False,False,False,False,3,3,89,2,229,1,4,5,0,0,10,2,1,4,True,False,False,False,False,True,False,False
10.3,4.4,5,0.3893805309734513,False,True,False,False,2,7,87,2,128,3,2,8,1,2,14,2,3,4,False,False,True,True,True,False,False,False
13.6,3.4,5,0.2328767123287671,False,True,False,False,1,3,97,2,371,2,4,5,1,0,10,1,1,4,True,False,True,False,True,False,False,False
14.9,7.2,5,0.4528301886792453,False,True,False,False,1,3,107,2,583,2,4,5,1,0,17,1,1,4,False,False,True,True,False,False,False,False
0.5,5.0,5,3.3333333333333335,True,False,False,False,3,7,121,2,709,1,3,5,4,0,10,2,3,4,True,True,False,False,True,False,False,False
10.5,2.6,5,0.22608695652173913,False,True,False,False,2,3,82,2,694,3,4,5,1,0,14,1,3,4,False,True,False,True,True,False,False,False
4.4,4.5,5,0.8333333333333333,False,False,False,False,2,3,25,2,694,3,4,5,0,0,14,0,0,4,False,True,False,True,False,True,False,False
5.5,9.1,5,1.4,False,False,False,False,2,7,75,2,694,3,4,5,0,0,10,3,2,4,True,True,False,False,False,False,False,False
5.9,2.5,5,0.36231884057971014,False,False,False,False,1,3,16,2,106,2,4,5,0,0,14,0,1,4,False,True,False,True,True,False,False,False
13.1,6.6,5,0.46808510638297873,False,True,False,False,1,3,89,2,106,2,4,5,1,0,14,3,0,4,False,True,True,True,True,False,False,False
8.5,5.8,5,0.6105263157894737,False,True,False,False,2,3,16,2,694,3,4,5,5,0,5,1,0,4,False,True,True,False,False,False,False,False
9.3,9.5,5,0.9223300970873786,False,True,False,False,1,7,75,2,36,2,4,5,5,0,24,3,1,4,False,False,False,False,True,False,False,False
18.0,4.2,5,0.2210526315789474,False,True,False,False,3,3,25,2,709,1,4,5,1,0,13,1,2,4,False,False,False,False,True,True,False,False
8.7,8.4,5,0.8659793814432991,False,True,False,False,2,7,75,2,355,3,4,5,5,0,20,0,1,4,False,False,False,True,False,False,False,False
3.5,30.0,5,6.666666666666667,False,False,False,False,2,7,23,2,355,3,4,2,0,0,17,0,3,4,False,False,True,True,False,False,False,False
17.2,6.5,5,0.35714285714285715,False,True,False,False,3,3,82,2,437,1,4,5,1,0,13,1,0,4,False,False,False,False,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,3,15,117,2,229,1,4,5,6,3,23,0,0,1,True,False,False,True,False,False,False,False
5.7,39.8,5,5.940298507462686,False,False,False,False,1,7,52,2,632,2,1,1,0,0,10,1,3,4,True,False,True,False,False,False,False,False
1.7,3.5,5,1.2962962962962963,True,False,False,False,2,3,102,2,355,3,4,5,7,0,23,1,1,4,True,False,False,True,False,False,False,True
0.5,3.6,5,2.4,True,False,False,False,1,3,16,2,41,2,4,5,3,0,24,0,3,4,False,False,False,False,True,False,False,False
10.9,22.7,5,1.907563025210084,False,True,False,False,1,7,75,2,66,2,4,5,1,0,5,0,3,4,True,False,False,False,False,True,False,False
4.2,42.3,5,8.134615384615383,False,False,False,False,1,7,94,2,402,2,1,5,0,0,6,2,1,4,True,False,True,True,False,False,False,False
4.8,40.0,5,6.8965517241379315,False,False,False,False,3,7,75,2,229,1,4,5,0,0,20,2,0,4,True,False,False,True,False,False,False,False
10.4,30.0,5,2.631578947368421,False,True,False,False,1,7,27,2,106,2,4,7,1,0,14,2,0,4,False,True,False,True,True,False,False,False
11.5,20.9,5,1.672,False,True,False,False,3,7,27,2,229,1,4,7,1,0,9,3,2,4,True,False,True,True,False,False,False,False
6.6,9.0,5,1.1842105263157896,False,False,False,False,1,3,89,2,583,2,4,5,0,1,14,1,0,4,False,False,True,True,False,False,False,False
8.0,24.040376,0,2.671152888888889,False,True,False,False,1,7,104,1,532,2,4,5,5,0,20,1,2,3,False,False,False,False,False,False,False,False
0.5,6.9,5,4.6000000000000005,True,False,False,False,1,3,97,2,523,2,4,5,3,0,10,3,2,4,True,False,False,False,True,True,False,False
5.1,19.6,5,3.213114754098361,False,False,False,False,3,7,75,2,709,1,4,5,0,0,5,0,2,4,False,True,False,False,False,True,False,False
7.3,7.8,5,0.9397590361445782,False,True,False,False,1,7,121,2,400,2,3,5,5,0,5,0,2,4,False,False,True,False,False,False,False,False
0.5,4.4,5,2.9333333333333336,True,False,False,False,3,3,75,2,229,1,4,5,3,0,13,0,1,4,True,False,True,False,True,False,False,False
0.8,4.1,5,2.2777777777777777,True,False,False,False,3,3,102,2,229,1,4,5,3,0,28,3,3,4,True,False,False,False,True,False,False,False
15.1,2.5,5,0.15527950310559005,False,True,False,False,1,3,75,2,357,2,4,5,1,0,23,3,2,4,True,False,False,True,False,False,False,False
4.4,3.4,5,0.6296296296296295,False,False,False,False,2,3,82,2,27,3,4,5,0,0,10,2,0,4,False,False,False,False,False,True,False,False
0.0,0.0,5,0.0,False,False,True,False,4,22,117,2,332,0,4,5,6,3,14,2,3,1,False,False,False,True,True,True,False,False
1.1,44.9,5,21.38095238095238,True,False,False,False,3,7,63,2,437,1,1,6,7,0,9,2,3,4,False,True,True,True,False,False,False,False
11.5,24.6,5,1.9680000000000002,False,True,False,False,1,7,23,2,236,2,4,2,1,0,28,2,1,4,False,False,False,True,True,False,False,False
11.1,5.6,5,0.46280991735537186,False,True,False,False,2,3,107,2,355,3,4,5,1,0,9,2,0,4,False,True,False,True,False,False,False,False
13.4,3.8,5,0.2638888888888889,False,True,False,False,1,3,25,2,583,2,4,5,1,0,28,3,1,4,False,False,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,28,117,2,437,1,4,5,6,3,5,3,1,1,False,False,True,False,False,False,False,False
2.7,32.9,5,8.891891891891891,False,False,False,False,3,7,52,2,229,1,1,1,7,0,18,3,1,4,True,False,False,False,False,False,False,False
6.9,26.6,5,3.367088607594937,False,False,False,False,2,7,13,2,694,3,2,3,0,0,17,1,0,4,False,True,False,True,False,False,False,False
7.3,7.0,5,0.8433734939759036,False,True,False,False,1,3,82,2,270,2,4,5,5,0,24,0,3,4,False,False,False,False,True,False,False,False
10.2,3.7,5,0.3303571428571429,False,True,False,False,1,7,87,2,411,2,2,8,1,2,5,1,3,4,False,True,False,False,False,False,False,False
15.7,5.0,5,0.29940119760479045,False,True,False,False,1,3,75,2,275,2,4,5,1,0,20,3,0,4,False,False,False,False,False,False,False,False
12.5,5.6,5,0.4148148148148148,False,True,False,False,2,3,75,2,128,3,4,5,1,0,14,2,1,4,False,False,True,True,False,False,False,False
10.0,3.4,5,0.3090909090909091,False,True,False,False,1,7,87,2,106,2,2,8,1,2,10,0,0,4,False,False,True,False,True,False,False,False
4.9,6.2,5,1.0508474576271185,False,False,False,False,1,3,16,2,79,2,4,5,0,0,18,0,1,4,False,False,False,False,False,False,False,False
11.2,4.6,5,0.3770491803278688,False,True,False,False,1,3,25,2,106,2,4,5,1,0,10,0,3,4,True,False,True,False,True,True,False,False
12.3,33.2,5,2.4962406015037595,False,True,False,False,2,7,75,2,128,3,4,5,1,0,14,2,1,4,False,False,True,True,True,True,False,False
11.4,5.6,5,0.4516129032258064,False,True,False,False,1,3,75,2,408,2,4,5,1,0,5,3,3,4,False,False,True,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,6,117,2,709,1,4,5,6,3,20,3,2,1,False,False,False,True,False,False,False,False
5.0,11.0,4,1.8333333333333333,False,False,False,False,1,3,103,1,106,2,4,5,0,1,24,3,2,0,True,False,False,False,True,False,False,False
4.0,38.8,5,7.76,False,False,False,False,3,7,63,2,229,1,1,6,0,0,18,2,0,4,True,False,False,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,4,117,2,219,2,4,5,6,3,10,3,2,1,False,False,True,False,False,True,False,False
5.7,18.0,5,2.6865671641791042,False,False,False,False,1,7,27,2,408,2,4,7,0,0,14,1,1,4,False,True,False,True,False,False,False,False
10.8,5.3,5,0.4491525423728813,False,True,False,False,1,3,97,2,351,2,4,5,1,0,6,3,1,4,True,False,False,True,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,3,10,117,2,229,1,4,5,6,3,19,3,0,1,True,False,False,False,False,False,False,True
9.6,6.2,5,0.5849056603773585,False,True,False,False,3,3,70,2,709,1,4,5,5,0,28,3,0,4,False,False,False,True,False,False,False,False
11.6,2.8,5,0.2222222222222222,False,True,False,False,1,3,107,2,47,2,4,5,1,0,13,2,0,4,False,False,True,False,False,False,False,True
1.0,3.8,5,1.9,True,False,False,False,2,3,82,2,355,3,4,5,7,0,20,1,3,4,False,False,False,True,False,False,False,False
16.4,7.1,5,0.40804597701149425,False,True,False,False,1,3,70,2,484,2,4,5,1,0,5,2,1,4,False,False,False,False,False,True,False,False
6.1,4.8,5,0.676056338028169,False,False,False,False,1,3,16,2,106,2,4,5,0,0,14,2,2,4,True,False,False,True,True,True,False,False
15.7,5.2,5,0.31137724550898205,False,True,False,False,1,3,82,2,368,2,4,5,1,0,2,3,3,4,False,False,False,False,False,False,False,False
14.2,40.2,5,2.6447368421052633,False,True,False,False,2,7,94,2,355,3,1,5,1,0,9,0,0,4,True,False,False,True,False,True,False,False
2.4,38.2,5,11.23529411764706,False,False,False,False,3,7,94,2,229,1,1,5,7,0,27,3,1,4,True,False,False,False,False,False,False,False
8.0,19.050864,0,2.116762666666667,False,True,False,False,1,7,13,0,532,2,2,3,5,0,20,1,1,3,False,False,False,False,False,False,False,False
8.1,7.2,5,0.7912087912087913,False,True,False,False,2,3,75,2,355,3,4,5,5,0,6,0,1,4,False,True,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,3,117,2,229,1,4,5,6,3,18,1,0,1,True,False,False,False,False,False,False,False
5.0,4.8,5,0.7999999999999999,False,False,False,False,1,3,75,2,289,2,4,5,0,0,6,3,1,4,False,False,True,True,False,True,False,False
8.6,3.9,5,0.40625,False,True,False,False,2,3,102,2,128,3,4,5,5,0,10,3,0,4,False,False,True,False,False,False,False,False
10.4,6.7,5,0.5877192982456141,False,True,False,False,1,3,102,2,45,2,4,5,1,0,18,1,1,4,False,False,False,False,False,False,False,False
7.6,38.1,5,4.430232558139536,False,True,False,False,1,7,51,2,106,2,1,4,5,0,24,0,2,4,True,False,False,False,True,False,False,False
5.2,15.0,5,2.4193548387096775,False,False,False,False,2,7,13,2,694,3,2,3,0,0,6,2,2,4,False,True,False,True,False,False,False,False
4.2,44.4,5,8.538461538461538,False,False,False,False,3,7,63,2,229,1,1,6,0,0,18,0,2,4,True,False,False,False,False,False,False,False
5.9,4.7,5,0.6811594202898551,False,False,False,False,3,3,16,2,437,1,4,5,0,0,13,2,2,4,False,False,True,False,False,False,False,False
16.0,3.1,5,0.1823529411764706,False,True,False,False,1,3,97,2,263,2,4,5,1,0,19,2,2,4,False,False,False,False,False,False,False,False
8.3,3.5,5,0.3763440860215054,False,True,False,False,1,3,102,2,583,2,4,5,5,0,27,0,3,4,True,False,False,False,False,False,False,False
12.6,6.6,5,0.4852941176470588,False,True,False,False,2,3,97,2,128,3,4,5,1,0,13,1,2,4,False,False,True,False,True,False,False,False
15.5,9.0,5,0.5454545454545454,False,True,False,False,1,3,70,2,106,2,4,5,1,1,27,0,3,4,True,False,False,False,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,30,117,2,229,1,4,5,6,3,18,3,3,1,True,False,False,False,False,False,False,False
10.3,3.1,5,0.2743362831858407,False,True,False,False,1,3,16,2,409,2,4,5,1,0,10,0,0,4,True,True,False,False,False,False,False,False
12.6,38.5,5,2.8308823529411766,False,True,False,False,1,7,51,2,10,2,1,4,1,0,27,2,2,4,True,False,False,False,True,False,False,False
2.5,3.0,5,0.8571428571428571,False,False,False,False,1,7,121,2,11,2,3,5,7,2,19,1,3,4,False,False,False,False,False,False,False,False
8.4,26.1,5,2.776595744680851,False,True,False,False,1,7,94,2,647,2,1,5,5,0,20,1,1,4,False,False,False,True,False,False,False,False
1.2,36.1,5,16.40909090909091,True,False,False,False,2,7,94,2,27,3,1,5,7,0,6,1,3,4,False,True,False,True,False,True,False,False
6.7,15.8,5,2.051948051948052,False,False,False,False,3,7,27,2,437,1,4,7,0,0,13,0,3,4,False,True,False,False,True,False,False,False
6.2,8.0,5,1.1111111111111112,False,False,False,False,2,3,82,2,694,3,4,5,0,0,14,2,3,4,False,True,False,True,False,True,False,False
15.2,2.7,5,0.16666666666666669,False,True,False,False,1,3,107,2,28,2,4,5,1,0,5,3,0,4,False,True,True,False,False,False,False,False
9.0,7.0,5,0.7,False,True,False,False,3,3,89,2,229,1,4,5,5,0,5,3,1,4,True,False,True,False,False,True,False,False
9.5,3.0,5,0.2857142857142857,False,True,False,False,1,7,87,2,434,2,2,8,5,2,28,0,2,4,False,False,False,True,False,False,False,False
5.5,8.0,5,1.2307692307692308,False,False,False,False,3,3,102,2,709,1,4,5,0,0,10,1,2,4,False,True,True,False,True,False,False,False
9.0,5.2,5,0.52,False,True,False,False,1,3,82,2,176,2,4,5,5,0,24,1,2,4,False,False,False,False,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,27,117,2,196,2,4,5,6,3,18,1,2,1,False,False,False,False,False,False,False,False
16.8,3.1,5,0.17415730337078653,False,True,False,False,3,3,97,2,229,1,4,5,1,0,23,1,0,4,True,False,False,True,False,False,False,False
17.9,6.3,5,0.33333333333333337,False,True,False,False,1,3,82,2,583,2,4,5,1,0,28,0,3,4,False,False,False,True,False,False,False,False
7.1,36.4,5,4.493827160493828,False,True,False,False,1,7,52,2,481,2,1,1,5,0,6,3,2,4,False,True,False,True,False,False,False,False
5.9,6.9,5,1.0,False,False,False,False,1,7,121,2,695,2,3,5,0,0,2,3,1,4,False,False,True,False,False,True,False,False
11.7,24.6,5,1.9370078740157481,False,True,False,False,3,7,23,2,437,1,4,2,1,0,9,3,2,4,False,False,True,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,2,27,117,2,355,3,4,5,6,3,20,2,3,1,False,False,False,True,False,False,False,False
0.5,5.3,5,3.533333333333333,True,False,False,False,2,3,107,2,128,3,4,5,3,0,2,2,0,4,True,False,True,False,False,False,False,False
6.8,27.6,5,3.5384615384615388,False,False,False,False,1,7,13,2,106,2,2,3,0,0,10,3,3,4,True,True,True,False,True,True,False,False
11.2,4.9,5,0.40163934426229514,False,True,False,False,1,3,25,2,478,2,4,5,1,0,18,0,0,4,False,False,False,False,False,False,False,False
7.5,4.2,5,0.49411764705882355,False,True,False,False,1,3,97,2,84,2,4,5,5,0,18,0,1,4,False,False,False,False,False,False,False,False
1.1,6.0,5,2.857142857142857,True,False,False,False,1,3,97,2,90,2,4,5,7,0,10,0,3,4,False,True,False,False,False,True,False,False
14.6,4.4,5,0.2820512820512821,False,True,False,False,2,3,25,2,355,3,4,5,1,0,28,1,2,4,True,False,False,True,False,False,False,False
0.0,0.0,2,0.0,False,False,False,False,1,35,117,2,391,2,4,5,6,3,5,2,1,2,False,False,False,False,False,True,False,False
18.0,2.5,5,0.13157894736842105,False,True,False,False,2,3,97,2,128,3,4,5,1,0,2,2,2,4,True,False,True,False,False,False,False,False
10.3,6.5,5,0.5752212389380531,False,True,False,False,1,3,102,2,583,2,4,5,1,0,14,2,2,4,False,False,True,True,False,False,False,False
2.7,27.2,5,7.351351351351351,False,False,False,False,2,7,23,2,355,3,4,2,7,0,20,2,0,4,False,False,False,True,False,False,False,False
1.9,4.4,5,1.517241379310345,True,False,False,False,1,3,16,2,258,2,4,5,7,0,18,2,1,4,False,False,False,False,False,False,False,False
6.1,26.2,5,3.6901408450704225,False,False,False,False,1,7,13,2,113,2,2,3,0,0,28,2,2,4,False,False,False,True,True,False,False,False
13.1,5.5,5,0.3900709219858156,False,True,False,False,1,7,121,2,368,2,3,5,1,0,5,3,2,4,False,False,False,False,False,False,False,True
0.0,0.0,5,0.0,False,False,False,False,1,12,117,2,6,2,4,5,6,3,19,3,1,1,False,False,False,False,False,False,False,False
8.5,2.9,5,0.30526315789473685,False,True,False,False,2,3,75,2,128,3,4,5,5,0,5,1,1,4,False,False,True,False,False,True,False,False
6.6,44.4,5,5.842105263157895,False,False,False,False,1,7,52,2,368,2,1,1,0,0,2,1,2,4,False,False,True,False,False,False,False,False
8.9,4.3,5,0.4343434343434343,False,True,False,False,1,3,25,2,264,2,4,5,5,0,23,0,1,4,False,False,False,True,False,False,False,True
2.1,5.8,5,1.8709677419354838,False,False,False,False,3,7,121,2,229,1,3,5,7,0,24,3,0,4,True,False,False,False,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,26,117,2,229,1,4,5,6,3,19,0,3,1,True,False,False,False,False,False,False,True
12.0,8.0,5,0.6153846153846154,False,True,False,False,2,7,121,2,694,3,3,5,1,0,13,1,3,4,False,True,False,False,False,False,False,False
15.9,7.1,5,0.4201183431952663,False,True,False,False,3,3,25,2,437,1,4,5,1,0,9,3,0,4,False,False,False,True,False,True,False,False
8.9,42.0,5,4.242424242424242,False,True,False,False,2,7,94,2,27,3,1,5,5,0,2,3,3,4,True,True,False,False,False,True,False,False
2.4,3.1,5,0.911764705882353,False,False,False,False,3,3,107,2,229,1,4,5,7,0,6,2,3,4,True,True,False,True,False,False,False,False
14.2,7.1,5,0.46710526315789475,False,True,False,False,1,3,102,2,219,2,4,5,1,0,17,1,3,4,False,False,True,True,True,False,False,False
9.4,7.2,5,0.6923076923076923,False,True,False,False,2,3,75,2,128,3,4,5,5,0,6,1,1,4,True,False,True,True,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,3,20,117,2,229,1,4,5,6,3,18,2,3,1,True,False,False,False,False,False,False,False
10.0,700.0,4,63.63636363636363,False,True,False,False,1,18,33,1,106,2,4,5,5,3,24,2,1,0,True,False,False,False,True,False,False,False
3.9,45.0,5,9.183673469387754,False,False,False,False,1,7,52,2,285,2,1,1,0,0,20,2,0,4,False,False,False,True,False,False,False,False
12.5,31.1,5,2.303703703703704,False,True,False,False,1,7,51,2,137,2,1,4,1,0,6,0,0,4,False,False,False,True,False,True,False,False
10.8,27.3,5,2.3135593220338984,False,True,False,False,1,7,75,2,179,2,4,5,1,0,6,2,3,4,False,False,False,True,False,True,False,False
15.2,4.8,5,0.2962962962962963,False,True,False,False,2,3,82,2,27,3,4,5,1,0,10,0,2,4,False,True,False,False,False,True,False,False
15.0,26.1,5,1.63125,False,True,False,False,2,7,23,2,128,3,4,2,1,0,13,3,2,4,False,False,True,False,True,True,False,False
5.9,4.2,5,0.6086956521739131,False,False,False,False,3,3,25,2,709,1,4,5,0,0,14,3,2,4,False,True,False,True,True,False,False,False
11.0,38.9,5,3.2416666666666667,False,True,False,False,1,7,94,2,345,2,1,5,1,0,2,1,0,4,False,True,False,False,False,False,False,False
7.8,6.9,5,0.7840909090909091,False,True,False,False,1,3,97,2,685,2,4,5,5,0,20,2,3,4,False,False,False,True,False,False,False,False
6.1,6.5,5,0.9154929577464789,False,False,False,False,2,3,97,2,341,3,4,5,0,0,23,1,3,4,False,False,False,True,False,False,False,True
10.0,2.6,5,0.23636363636363636,False,True,False,False,1,3,25,2,224,2,4,5,1,0,5,2,3,4,False,True,True,False,False,False,False,False
8.6,7.1,5,0.7395833333333334,False,True,False,False,3,3,89,2,229,1,4,5,5,0,2,3,1,4,True,True,True,False,False,False,False,False
6.1,36.9,5,5.197183098591549,False,False,False,False,1,7,51,2,583,2,1,4,0,0,27,2,2,4,False,False,False,False,True,False,False,False
2.9,25.0,5,6.410256410256411,False,False,False,False,1,7,63,2,583,2,1,6,7,0,27,1,3,4,False,False,False,False,False,False,False,False
8.6,42.9,5,4.46875,False,True,False,False,2,7,63,2,355,3,1,6,5,0,6,0,2,4,False,False,False,True,False,True,False,False
7.8,7.0,5,0.7954545454545454,False,True,False,False,1,3,25,2,106,2,4,5,5,0,10,1,1,4,False,False,False,False,True,True,False,False
16.7,6.1,5,0.3446327683615819,False,True,False,False,1,3,25,2,495,2,4,5,1,0,28,3,3,4,True,False,False,True,False,False,False,False
6.2,37.3,5,5.180555555555555,False,False,False,False,3,7,51,2,709,1,1,4,0,0,24,0,0,4,False,False,False,False,True,False,False,False
6.5,3.1,5,0.41333333333333333,False,False,False,False,3,3,25,2,709,1,4,5,0,0,20,3,0,4,False,False,False,True,False,False,False,False
1.0,28.9,5,14.45,True,False,False,False,1,7,23,2,468,2,4,2,7,0,20,2,1,4,False,False,False,False,False,False,False,False
14.9,5.8,5,0.36477987421383645,False,True,False,False,3,3,102,2,437,1,4,5,1,0,13,1,0,4,False,False,False,False,True,True,False,False
10.6,6.0,5,0.5172413793103449,False,True,False,False,2,3,82,2,355,3,4,5,1,0,17,1,1,4,False,True,False,True,True,False,False,False
